validityDate,city,observedMaxTemp
18/07/2016,Lod,32
18/07/2016,Mizpe Ramon,32
18/07/2016,Nazareth,29
18/07/2016,Qazrin,32
18/07/2016,Tel Aviv,29
18/07/2016,Tiberias,37
18/07/2016,Zefat,30
19/07/2016,Afula,34
19/07/2016,Ashdod,30
19/07/2016,Beer Sheva,34
19/07/2016,Bet Shean,38
19/07/2016,Elat,40
19/07/2016,En Gedi,38
19/07/2016,Haifa,29
19/07/2016,Jerusalem,30
19/07/2016,Lod,31
19/07/2016,Mizpe Ramon,33
19/07/2016,Nazareth,29
19/07/2016,Qazrin,33
19/07/2016,Tel Aviv,29
19/07/2016,Tiberias,37
19/07/2016,Zefat,30
20/07/2016,Afula,35
20/07/2016,Ashdod,30
20/07/2016,Beer Sheva,35
20/07/2016,Bet Shean,38
20/07/2016,Elat,38
20/07/2016,En Gedi,39
20/07/2016,Haifa,29
20/07/2016,Jerusalem,31
20/07/2016,Lod,32
20/07/2016,Mizpe Ramon,34
20/07/2016,Nazareth,30
20/07/2016,Qazrin,33
20/07/2016,Tel Aviv,30
20/07/2016,Tiberias,37
20/07/2016,Zefat,32
21/07/2016,Afula,35
21/07/2016,Ashdod,31
21/07/2016,Beer Sheva,36
21/07/2016,Bet Shean,38
21/07/2016,Elat,41
21/07/2016,En Gedi,40
21/07/2016,Haifa,29
21/07/2016,Jerusalem,29
21/07/2016,Lod,33
21/07/2016,Mizpe Ramon,33
21/07/2016,Nazareth,29
21/07/2016,Qazrin,32
21/07/2016,Tel Aviv,31
21/07/2016,Tiberias,37
21/07/2016,Zefat,31
22/07/2016,Afula,35
22/07/2016,Ashdod,31
22/07/2016,Beer Sheva,35
22/07/2016,Bet Shean,37
22/07/2016,Elat,41
22/07/2016,En Gedi,40
22/07/2016,Haifa,29
22/07/2016,Jerusalem,29
22/07/2016,Lod,32
22/07/2016,Mizpe Ramon,33
22/07/2016,Nazareth,30
22/07/2016,Qazrin,32
22/07/2016,Tel Aviv,31
22/07/2016,Tiberias,38
22/07/2016,Zefat,30
23/07/2016,Afula,34
23/07/2016,Ashdod,30
23/07/2016,Beer Sheva,33
23/07/2016,Bet Shean,37
23/07/2016,Elat,39
23/07/2016,En Gedi,38
23/07/2016,Haifa,29
23/07/2016,Jerusalem,28
23/07/2016,Lod,32
23/07/2016,Mizpe Ramon,31
23/07/2016,Nazareth,29
23/07/2016,Qazrin,32
23/07/2016,Tel Aviv,30
23/07/2016,Tiberias,37
23/07/2016,Zefat,30
24/07/2016,Afula,34
24/07/2016,Ashdod,31
24/07/2016,Beer Sheva,33
24/07/2016,Bet Shean,37
24/07/2016,Elat,39
24/07/2016,En Gedi,39
24/07/2016,Haifa,29
24/07/2016,Jerusalem,28
24/07/2016,Lod,32
24/07/2016,Mizpe Ramon,31
24/07/2016,Nazareth,28
24/07/2016,Qazrin,31
24/07/2016,Tel Aviv,30
24/07/2016,Tiberias,36
24/07/2016,Zefat,28
25/07/2016,Afula,36
25/07/2016,Ashdod,31
25/07/2016,Beer Sheva,35
25/07/2016,Bet Shean,39
25/07/2016,Elat,42
25/07/2016,En Gedi,41
25/07/2016,Haifa,30
25/07/2016,Jerusalem,31
25/07/2016,Lod,33
25/07/2016,Mizpe Ramon,34
25/07/2016,Nazareth,30
25/07/2016,Qazrin,34
25/07/2016,Tel Aviv,32
25/07/2016,Tiberias,39
25/07/2016,Zefat,31
26/07/2016,Afula,37
26/07/2016,Ashdod,31
26/07/2016,Beer Sheva,37
26/07/2016,Bet Shean,41
26/07/2016,Elat,41
26/07/2016,En Gedi,41
26/07/2016,Haifa,31
26/07/2016,Jerusalem,31
26/07/2016,Lod,34
26/07/2016,Mizpe Ramon,36
26/07/2016,Nazareth,32
26/07/2016,Qazrin,36
26/07/2016,Tel Aviv,31
26/07/2016,Tiberias,40
26/07/2016,Zefat,33
27/07/2016,Afula,35
27/07/2016,Ashdod,31
27/07/2016,Beer Sheva,36
27/07/2016,Bet Shean,40
27/07/2016,Elat,43
27/07/2016,En Gedi,41
27/07/2016,Haifa,29
27/07/2016,Jerusalem,31
27/07/2016,Lod,32
27/07/2016,Mizpe Ramon,34
27/07/2016,Nazareth,30
27/07/2016,Qazrin,35
27/07/2016,Tel Aviv,30
27/07/2016,Tiberias,37
27/07/2016,Zefat,32
28/07/2016,Afula,36
28/07/2016,Ashdod,30
28/07/2016,Beer Sheva,35
28/07/2016,Bet Shean,39
28/07/2016,Elat,41
28/07/2016,En Gedi,40
28/07/2016,Haifa,30
28/07/2016,Jerusalem,30
28/07/2016,Lod,32
28/07/2016,Mizpe Ramon,33
28/07/2016,Nazareth,30
28/07/2016,Qazrin,34
28/07/2016,Tel Aviv,30
28/07/2016,Tiberias,40
28/07/2016,Zefat,31
29/07/2016,Afula,36
29/07/2016,Ashdod,31
29/07/2016,Beer Sheva,35
29/07/2016,Bet Shean,39
29/07/2016,Elat,42
29/07/2016,En Gedi,41
29/07/2016,Haifa,30
29/07/2016,Jerusalem,33
29/07/2016,Lod,32
29/07/2016,Mizpe Ramon,34
29/07/2016,Nazareth,31
29/07/2016,Qazrin,36
29/07/2016,Tel Aviv,30
29/07/2016,Tiberias,39
29/07/2016,Zefat,33
30/07/2016,Afula,36
30/07/2016,Ashdod,31
30/07/2016,Beer Sheva,35
30/07/2016,Bet Shean,40
30/07/2016,Elat,42
30/07/2016,En Gedi,41
30/07/2016,Haifa,30
30/07/2016,Jerusalem,32
30/07/2016,Lod,33
30/07/2016,Mizpe Ramon,34
30/07/2016,Nazareth,30
30/07/2016,Qazrin,35
30/07/2016,Tel Aviv,31
30/07/2016,Tiberias,39
30/07/2016,Zefat,32
31/07/2016,Afula,36
31/07/2016,Ashdod,31
31/07/2016,Beer Sheva,37
31/07/2016,Bet Shean,39
31/07/2016,Elat,43
31/07/2016,En Gedi,41
31/07/2016,Haifa,30
31/07/2016,Jerusalem,34
31/07/2016,Lod,33
31/07/2016,Mizpe Ramon,36
31/07/2016,Nazareth,31
31/07/2016,Qazrin,35
31/07/2016,Tel Aviv,30
31/07/2016,Tiberias,39
31/07/2016,Zefat,33
01/08/2016,Afula,35
01/08/2016,Ashdod,31
01/08/2016,Beer Sheva,37
01/08/2016,Bet Shean,40
01/08/2016,Elat,43
01/08/2016,En Gedi,42
01/08/2016,Haifa,31
01/08/2016,Jerusalem,34
01/08/2016,Lod,33
01/08/2016,Mizpe Ramon,36
01/08/2016,Nazareth,31
01/08/2016,Qazrin,37
01/08/2016,Tel Aviv,31
01/08/2016,Tiberias,40
01/08/2016,Zefat,33
02/08/2016,Afula,37
02/08/2016,Ashdod,31
02/08/2016,Beer Sheva,37
02/08/2016,Bet Shean,40
02/08/2016,Elat,43
02/08/2016,En Gedi,43
02/08/2016,Haifa,31
02/08/2016,Jerusalem,32
02/08/2016,Lod,34
02/08/2016,Mizpe Ramon,35
02/08/2016,Nazareth,32
02/08/2016,Qazrin,37
02/08/2016,Tel Aviv,31
02/08/2016,Tiberias,42
02/08/2016,Zefat,34
03/08/2016,Afula,37
03/08/2016,Ashdod,31
03/08/2016,Beer Sheva,37
03/08/2016,Bet Shean,40
03/08/2016,Elat,42
03/08/2016,En Gedi,41
03/08/2016,Haifa,30
03/08/2016,Jerusalem,33
03/08/2016,Lod,33
03/08/2016,Mizpe Ramon,36
03/08/2016,Nazareth,31
03/08/2016,Qazrin,36
03/08/2016,Tel Aviv,30
03/08/2016,Tiberias,40
03/08/2016,Zefat,33
04/08/2016,Afula,36
04/08/2016,Ashdod,31
04/08/2016,Beer Sheva,36
04/08/2016,Bet Shean,39
04/08/2016,Elat,43
04/08/2016,En Gedi,41
04/08/2016,Haifa,30
04/08/2016,Jerusalem,31
04/08/2016,Lod,33
04/08/2016,Mizpe Ramon,35
04/08/2016,Nazareth,30
04/08/2016,Qazrin,34
04/08/2016,Tel Aviv,30
04/08/2016,Tiberias,39
04/08/2016,Zefat,32
05/08/2016,Afula,36
05/08/2016,Ashdod,31
05/08/2016,Beer Sheva,36
05/08/2016,Bet Shean,39
05/08/2016,Elat,43
05/08/2016,En Gedi,41
05/08/2016,Haifa,30
05/08/2016,Jerusalem,31
05/08/2016,Lod,33
05/08/2016,Mizpe Ramon,35
05/08/2016,Nazareth,30
05/08/2016,Qazrin,34
05/08/2016,Tel Aviv,31
05/08/2016,Tiberias,38
05/08/2016,Zefat,31
06/08/2016,Afula,35
06/08/2016,Ashdod,31
06/08/2016,Beer Sheva,35
06/08/2016,Bet Shean,37
06/08/2016,Elat,42
06/08/2016,En Gedi,40
06/08/2016,Haifa,29
06/08/2016,Jerusalem,29
06/08/2016,Lod,32
06/08/2016,Mizpe Ramon,33
06/08/2016,Nazareth,30
06/08/2016,Qazrin,32
06/08/2016,Tel Aviv,30
06/08/2016,Tiberias,38
06/08/2016,Zefat,29
07/08/2016,Afula,35
07/08/2016,Ashdod,32
07/08/2016,Beer Sheva,34
07/08/2016,Bet Shean,37
07/08/2016,Elat,41
07/08/2016,En Gedi,39
07/08/2016,Haifa,30
07/08/2016,Jerusalem,30
07/08/2016,Lod,32
07/08/2016,Mizpe Ramon,33
07/08/2016,Nazareth,30
07/08/2016,Qazrin,33
07/08/2016,Tel Aviv,30
07/08/2016,Tiberias,37
07/08/2016,Zefat,29
08/08/2016,Afula,35
08/08/2016,Ashdod,31
08/08/2016,Beer Sheva,34
08/08/2016,Bet Shean,38
08/08/2016,Elat,40
08/08/2016,En Gedi,39
08/08/2016,Haifa,30
08/08/2016,Jerusalem,29
08/08/2016,Lod,32
08/08/2016,Mizpe Ramon,32
08/08/2016,Nazareth,30
08/08/2016,Qazrin,33
08/08/2016,Tel Aviv,31
08/08/2016,Tiberias,37
08/08/2016,Zefat,31
09/08/2016,Afula,36
09/08/2016,Ashdod,31
09/08/2016,Beer Sheva,36
09/08/2016,Bet Shean,39
09/08/2016,Elat,41
09/08/2016,En Gedi,39
09/08/2016,Haifa,30
09/08/2016,Jerusalem,31
09/08/2016,Lod,33
09/08/2016,Mizpe Ramon,32
09/08/2016,Nazareth,31
09/08/2016,Qazrin,35
09/08/2016,Tel Aviv,31
09/08/2016,Tiberias,39
09/08/2016,Zefat,32
10/08/2016,Afula,36
10/08/2016,Ashdod,31
10/08/2016,Beer Sheva,36
10/08/2016,Bet Shean,40
10/08/2016,Elat,42
10/08/2016,En Gedi,40
10/08/2016,Haifa,30
10/08/2016,Jerusalem,32
10/08/2016,Lod,33
10/08/2016,Mizpe Ramon,34
10/08/2016,Nazareth,31
10/08/2016,Qazrin,35
10/08/2016,Tel Aviv,31
10/08/2016,Tiberias,39
10/08/2016,Zefat,32
11/08/2016,Afula,35
11/08/2016,Ashdod,31
11/08/2016,Beer Sheva,35
11/08/2016,Bet Shean,38
11/08/2016,Elat,41
11/08/2016,En Gedi,40
11/08/2016,Haifa,30
11/08/2016,Jerusalem,31
11/08/2016,Lod,32
11/08/2016,Mizpe Ramon,34
11/08/2016,Nazareth,30
11/08/2016,Qazrin,34
11/08/2016,Tel Aviv,30
11/08/2016,Tiberias,38
11/08/2016,Zefat,31
12/08/2016,Afula,35
12/08/2016,Ashdod,31
12/08/2016,Beer Sheva,35
12/08/2016,Bet Shean,38
12/08/2016,Elat,41
12/08/2016,En Gedi,38
12/08/2016,Haifa,30
12/08/2016,Jerusalem,30
12/08/2016,Lod,32
12/08/2016,Mizpe Ramon,34
12/08/2016,Nazareth,31
12/08/2016,Qazrin,34
12/08/2016,Tel Aviv,30
12/08/2016,Tiberias,38
12/08/2016,Zefat,31
13/08/2016,Afula,36
13/08/2016,Ashdod,30
13/08/2016,Beer Sheva,36
13/08/2016,Bet Shean,40
13/08/2016,Elat,41
13/08/2016,En Gedi,38
13/08/2016,Haifa,29
13/08/2016,Jerusalem,32
13/08/2016,Lod,33
13/08/2016,Mizpe Ramon,34
13/08/2016,Nazareth,31
13/08/2016,Qazrin,35
13/08/2016,Tel Aviv,30
13/08/2016,Tiberias,39
13/08/2016,Zefat,32
14/08/2016,Afula,36
14/08/2016,Ashdod,32
14/08/2016,Beer Sheva,35
14/08/2016,Bet Shean,39
14/08/2016,Elat,41
14/08/2016,En Gedi,39
14/08/2016,Haifa,30
14/08/2016,Jerusalem,30
14/08/2016,Lod,33
14/08/2016,Mizpe Ramon,33
14/08/2016,Nazareth,31
14/08/2016,Qazrin,34
14/08/2016,Tel Aviv,31
14/08/2016,Tiberias,39
14/08/2016,Zefat,30
15/08/2016,Afula,35
15/08/2016,Ashdod,31
15/08/2016,Beer Sheva,34
15/08/2016,Bet Shean,37
15/08/2016,Elat,40
15/08/2016,En Gedi,39
15/08/2016,Haifa,29
15/08/2016,Jerusalem,29
15/08/2016,Lod,32
15/08/2016,Mizpe Ramon,32
15/08/2016,Nazareth,30
15/08/2016,Qazrin,33
15/08/2016,Tel Aviv,30
15/08/2016,Tiberias,37
15/08/2016,Zefat,30
16/08/2016,Afula,34
16/08/2016,Ashdod,31
16/08/2016,Beer Sheva,33
16/08/2016,Bet Shean,37
16/08/2016,Elat,39
16/08/2016,En Gedi,38
16/08/2016,Haifa,29
16/08/2016,Jerusalem,28
16/08/2016,Lod,31
16/08/2016,Mizpe Ramon,31
16/08/2016,Nazareth,29
16/08/2016,Qazrin,32
16/08/2016,Tel Aviv,30
16/08/2016,Tiberias,37
16/08/2016,Zefat,29
17/08/2016,Afula,34
17/08/2016,Ashdod,31
17/08/2016,Beer Sheva,32
17/08/2016,Bet Shean,36
17/08/2016,Elat,39
17/08/2016,En Gedi,38
17/08/2016,Haifa,29
17/08/2016,Jerusalem,27
17/08/2016,Lod,32
17/08/2016,Mizpe Ramon,30
17/08/2016,Nazareth,29
17/08/2016,Qazrin,31
17/08/2016,Tel Aviv,30
17/08/2016,Tiberias,36
17/08/2016,Zefat,26
18/08/2016,Afula,35
18/08/2016,Ashdod,31
18/08/2016,Beer Sheva,34
18/08/2016,Bet Shean,37
18/08/2016,Elat,39
18/08/2016,En Gedi,38
18/08/2016,Haifa,30
18/08/2016,Jerusalem,29
18/08/2016,Lod,32
18/08/2016,Mizpe Ramon,32
18/08/2016,Nazareth,30
18/08/2016,Qazrin,33
18/08/2016,Tel Aviv,30
18/08/2016,Tiberias,37
18/08/2016,Zefat,29
19/08/2016,Afula,36
19/08/2016,Ashdod,30
19/08/2016,Beer Sheva,35
19/08/2016,Bet Shean,39
19/08/2016,Elat,41
19/08/2016,En Gedi,38
19/08/2016,Haifa,30
19/08/2016,Jerusalem,31
19/08/2016,Lod,32
19/08/2016,Mizpe Ramon,33
19/08/2016,Nazareth,30
19/08/2016,Qazrin,34
19/08/2016,Tel Aviv,30
19/08/2016,Tiberias,39
19/08/2016,Zefat,31
20/08/2016,Afula,36
20/08/2016,Ashdod,30
20/08/2016,Beer Sheva,36
20/08/2016,Bet Shean,40
20/08/2016,Elat,41
20/08/2016,En Gedi,41
20/08/2016,Haifa,30
20/08/2016,Jerusalem,32
20/08/2016,Lod,33
20/08/2016,Mizpe Ramon,35
20/08/2016,Nazareth,31
20/08/2016,Qazrin,36
20/08/2016,Tel Aviv,30
20/08/2016,Tiberias,40
20/08/2016,Zefat,33
21/08/2016,Afula,36
21/08/2016,Ashdod,30
21/08/2016,Beer Sheva,36
21/08/2016,Bet Shean,40
21/08/2016,Elat,41
21/08/2016,En Gedi,40
21/08/2016,Haifa,30
21/08/2016,Jerusalem,32
21/08/2016,Lod,32
21/08/2016,Mizpe Ramon,34
21/08/2016,Nazareth,31
21/08/2016,Qazrin,35
21/08/2016,Tel Aviv,30
21/08/2016,Tiberias,40
21/08/2016,Zefat,33
22/08/2016,Afula,36
22/08/2016,Ashdod,30
22/08/2016,Beer Sheva,35
22/08/2016,Bet Shean,38
22/08/2016,Elat,41
22/08/2016,En Gedi,39
22/08/2016,Haifa,29
22/08/2016,Jerusalem,31
22/08/2016,Lod,32
22/08/2016,Mizpe Ramon,33
22/08/2016,Nazareth,31
22/08/2016,Qazrin,34
22/08/2016,Tel Aviv,31
22/08/2016,Tiberias,39
22/08/2016,Zefat,31
23/08/2016,Afula,35
23/08/2016,Ashdod,30
23/08/2016,Beer Sheva,34
23/08/2016,Bet Shean,38
23/08/2016,Elat,40
23/08/2016,En Gedi,39
23/08/2016,Haifa,30
23/08/2016,Jerusalem,31
23/08/2016,Lod,33
23/08/2016,Mizpe Ramon,32
23/08/2016,Nazareth,30
23/08/2016,Qazrin,35
23/08/2016,Tel Aviv,30
23/08/2016,Tiberias,38
23/08/2016,Zefat,31
24/08/2016,Afula,35
24/08/2016,Ashdod,30
24/08/2016,Beer Sheva,34
24/08/2016,Bet Shean,38
24/08/2016,Elat,40
24/08/2016,En Gedi,39
24/08/2016,Haifa,30
24/08/2016,Jerusalem,29
24/08/2016,Lod,32
24/08/2016,Mizpe Ramon,31
24/08/2016,Nazareth,30
24/08/2016,Qazrin,34
24/08/2016,Tel Aviv,30
24/08/2016,Tiberias,38
24/08/2016,Zefat,31
25/08/2016,Afula,36
25/08/2016,Ashdod,31
25/08/2016,Beer Sheva,35
25/08/2016,Bet Shean,38
25/08/2016,Elat,40
25/08/2016,En Gedi,38
25/08/2016,Haifa,30
25/08/2016,Jerusalem,30
25/08/2016,Lod,32
25/08/2016,Mizpe Ramon,32
25/08/2016,Nazareth,30
25/08/2016,Qazrin,33
25/08/2016,Tel Aviv,30
25/08/2016,Tiberias,38
25/08/2016,Zefat,30
26/08/2016,Afula,36
26/08/2016,Ashdod,30
26/08/2016,Beer Sheva,34
26/08/2016,Bet Shean,38
26/08/2016,Elat,40
26/08/2016,En Gedi,40
26/08/2016,Haifa,30
26/08/2016,Jerusalem,30
26/08/2016,Lod,32
26/08/2016,Mizpe Ramon,32
26/08/2016,Nazareth,30
26/08/2016,Qazrin,34
26/08/2016,Tel Aviv,30
26/08/2016,Tiberias,39
26/08/2016,Zefat,32
27/08/2016,Afula,35
27/08/2016,Ashdod,31
27/08/2016,Beer Sheva,35
27/08/2016,Bet Shean,38
27/08/2016,Elat,39
27/08/2016,En Gedi,40
27/08/2016,Haifa,30
27/08/2016,Jerusalem,30
27/08/2016,Lod,33
27/08/2016,Mizpe Ramon,32
27/08/2016,Nazareth,30
27/08/2016,Qazrin,34
27/08/2016,Tel Aviv,30
27/08/2016,Tiberias,39
27/08/2016,Zefat,30
28/08/2016,Afula,34
28/08/2016,Ashdod,31
28/08/2016,Beer Sheva,34
28/08/2016,Bet Shean,37
28/08/2016,Elat,38
28/08/2016,En Gedi,40
28/08/2016,Haifa,30
28/08/2016,Jerusalem,30
28/08/2016,Lod,32
28/08/2016,Mizpe Ramon,31
28/08/2016,Nazareth,30
28/08/2016,Qazrin,33
28/08/2016,Tel Aviv,31
28/08/2016,Tiberias,38
28/08/2016,Zefat,30
29/08/2016,Afula,33
29/08/2016,Ashdod,30
29/08/2016,Beer Sheva,34
29/08/2016,Bet Shean,36
29/08/2016,Elat,38
29/08/2016,En Gedi,39
29/08/2016,Haifa,29
29/08/2016,Jerusalem,29
29/08/2016,Lod,32
29/08/2016,Mizpe Ramon,30
29/08/2016,Nazareth,30
29/08/2016,Qazrin,34
29/08/2016,Tel Aviv,30
29/08/2016,Tiberias,38
29/08/2016,Zefat,29
30/08/2016,Afula,33
30/08/2016,Ashdod,30
30/08/2016,Beer Sheva,33
30/08/2016,Bet Shean,36
30/08/2016,Elat,38
30/08/2016,En Gedi,39
30/08/2016,Haifa,29
30/08/2016,Jerusalem,29
30/08/2016,Lod,31
30/08/2016,Mizpe Ramon,31
30/08/2016,Nazareth,30
30/08/2016,Qazrin,34
30/08/2016,Tel Aviv,29
30/08/2016,Tiberias,37
30/08/2016,Zefat,28
31/08/2016,Afula,34
31/08/2016,Ashdod,30
31/08/2016,Beer Sheva,33
31/08/2016,Bet Shean,37
31/08/2016,Elat,38
31/08/2016,En Gedi,37
31/08/2016,Haifa,29
31/08/2016,Jerusalem,28
31/08/2016,Lod,32
31/08/2016,Mizpe Ramon,30
31/08/2016,Nazareth,30
31/08/2016,Qazrin,33
31/08/2016,Tel Aviv,30
31/08/2016,Tiberias,37
31/08/2016,Zefat,29
01/09/2016,Afula,34
01/09/2016,Ashdod,30
01/09/2016,Beer Sheva,34
01/09/2016,Bet Shean,37
01/09/2016,Elat,38
01/09/2016,En Gedi,37
01/09/2016,Haifa,29
01/09/2016,Jerusalem,29
01/09/2016,Lod,32
01/09/2016,Mizpe Ramon,31
01/09/2016,Nazareth,30
01/09/2016,Qazrin,33
01/09/2016,Tel Aviv,30
01/09/2016,Tiberias,37
01/09/2016,Zefat,28
02/09/2016,Afula,35
02/09/2016,Ashdod,30
02/09/2016,Beer Sheva,35
02/09/2016,Bet Shean,37
02/09/2016,Elat,38
02/09/2016,En Gedi,36
02/09/2016,Haifa,28
02/09/2016,Jerusalem,30
02/09/2016,Lod,32
02/09/2016,Mizpe Ramon,32
02/09/2016,Nazareth,29
02/09/2016,Qazrin,32
02/09/2016,Tel Aviv,29
02/09/2016,Tiberias,37
02/09/2016,Zefat,29
03/09/2016,Afula,35
03/09/2016,Ashdod,30
03/09/2016,Beer Sheva,33
03/09/2016,Bet Shean,37
03/09/2016,Elat,39
03/09/2016,En Gedi,39
03/09/2016,Haifa,28
03/09/2016,Jerusalem,28
03/09/2016,Lod,31
03/09/2016,Mizpe Ramon,30
03/09/2016,Nazareth,29
03/09/2016,Qazrin,32
03/09/2016,Tel Aviv,30
03/09/2016,Tiberias,37
03/09/2016,Zefat,28
04/09/2016,Afula,34
04/09/2016,Ashdod,30
04/09/2016,Beer Sheva,34
04/09/2016,Bet Shean,36
04/09/2016,Elat,40
04/09/2016,En Gedi,37
04/09/2016,Haifa,29
04/09/2016,Jerusalem,29
04/09/2016,Lod,32
04/09/2016,Mizpe Ramon,32
04/09/2016,Nazareth,30
04/09/2016,Qazrin,31
04/09/2016,Tel Aviv,30
04/09/2016,Tiberias,36
04/09/2016,Zefat,28
05/09/2016,Afula,35
05/09/2016,Ashdod,30
05/09/2016,Beer Sheva,35
05/09/2016,Bet Shean,37
05/09/2016,Elat,40
05/09/2016,En Gedi,37
05/09/2016,Haifa,29
05/09/2016,Jerusalem,29
05/09/2016,Lod,33
05/09/2016,Mizpe Ramon,32
05/09/2016,Nazareth,29
05/09/2016,Qazrin,32
05/09/2016,Tel Aviv,30
05/09/2016,Tiberias,37
05/09/2016,Zefat,29
06/09/2016,Afula,34
06/09/2016,Ashdod,30
06/09/2016,Beer Sheva,32
06/09/2016,Bet Shean,35
06/09/2016,Elat,38
06/09/2016,En Gedi,37
06/09/2016,Haifa,29
06/09/2016,Jerusalem,28
06/09/2016,Lod,31
06/09/2016,Mizpe Ramon,30
06/09/2016,Nazareth,29
06/09/2016,Qazrin,31
06/09/2016,Tel Aviv,30
06/09/2016,Tiberias,36
06/09/2016,Zefat,26
07/09/2016,Afula,32
07/09/2016,Ashdod,30
07/09/2016,Beer Sheva,32
07/09/2016,Bet Shean,35
07/09/2016,Elat,37
07/09/2016,En Gedi,38
07/09/2016,Haifa,29
07/09/2016,Jerusalem,28
07/09/2016,Lod,31
07/09/2016,Mizpe Ramon,29
07/09/2016,Nazareth,30
07/09/2016,Qazrin,33
07/09/2016,Tel Aviv,29
07/09/2016,Tiberias,37
07/09/2016,Zefat,27
08/09/2016,Afula,34
08/09/2016,Ashdod,30
08/09/2016,Beer Sheva,33
08/09/2016,Bet Shean,36
08/09/2016,Elat,37
08/09/2016,En Gedi,37
08/09/2016,Haifa,28
08/09/2016,Jerusalem,29
08/09/2016,Lod,31
08/09/2016,Mizpe Ramon,30
08/09/2016,Nazareth,29
08/09/2016,Qazrin,32
08/09/2016,Tel Aviv,29
08/09/2016,Tiberias,37
08/09/2016,Zefat,29
09/09/2016,Afula,36
09/09/2016,Ashdod,30
09/09/2016,Beer Sheva,36
09/09/2016,Bet Shean,38
09/09/2016,Elat,39
09/09/2016,En Gedi,37
09/09/2016,Haifa,29
09/09/2016,Jerusalem,31
09/09/2016,Lod,32
09/09/2016,Mizpe Ramon,33
09/09/2016,Nazareth,30
09/09/2016,Qazrin,33
09/09/2016,Tel Aviv,29
09/09/2016,Tiberias,37
09/09/2016,Zefat,31
10/09/2016,Afula,37
10/09/2016,Ashdod,30
10/09/2016,Beer Sheva,37
10/09/2016,Bet Shean,39
10/09/2016,Elat,41
10/09/2016,En Gedi,37
10/09/2016,Haifa,30
10/09/2016,Jerusalem,32
10/09/2016,Lod,33
10/09/2016,Mizpe Ramon,34
10/09/2016,Nazareth,31
10/09/2016,Qazrin,34
10/09/2016,Tel Aviv,30
10/09/2016,Tiberias,39
10/09/2016,Zefat,30
11/09/2016,Afula,36
11/09/2016,Ashdod,31
11/09/2016,Beer Sheva,37
11/09/2016,Bet Shean,39
11/09/2016,Elat,42
11/09/2016,En Gedi,37
11/09/2016,Haifa,31
11/09/2016,Jerusalem,32
11/09/2016,Lod,32
11/09/2016,Mizpe Ramon,34
11/09/2016,Nazareth,30
11/09/2016,Qazrin,35
11/09/2016,Tel Aviv,30
11/09/2016,Tiberias,40
11/09/2016,Zefat,32
12/09/2016,Afula,34
12/09/2016,Ashdod,30
12/09/2016,Beer Sheva,35
12/09/2016,Bet Shean,38
12/09/2016,Elat,39
12/09/2016,En Gedi,38
12/09/2016,Haifa,30
12/09/2016,Jerusalem,30
12/09/2016,Lod,32
12/09/2016,Mizpe Ramon,31
12/09/2016,Nazareth,31
12/09/2016,Qazrin,34
12/09/2016,Tel Aviv,30
12/09/2016,Tiberias,39
12/09/2016,Zefat,31
13/09/2016,Afula,34
13/09/2016,Ashdod,30
13/09/2016,Beer Sheva,33
13/09/2016,Bet Shean,36
13/09/2016,Elat,37
13/09/2016,En Gedi,37
13/09/2016,Haifa,29
13/09/2016,Jerusalem,28
13/09/2016,Lod,31
13/09/2016,Mizpe Ramon,29
13/09/2016,Nazareth,29
13/09/2016,Qazrin,31
13/09/2016,Tel Aviv,29
13/09/2016,Tiberias,36
13/09/2016,Zefat,28
14/09/2016,Afula,34
14/09/2016,Ashdod,30
14/09/2016,Beer Sheva,34
14/09/2016,Bet Shean,36
14/09/2016,Elat,38
14/09/2016,En Gedi,37
14/09/2016,Haifa,29
14/09/2016,Jerusalem,28
14/09/2016,Lod,32
14/09/2016,Mizpe Ramon,30
14/09/2016,Nazareth,29
14/09/2016,Qazrin,32
14/09/2016,Tel Aviv,30
14/09/2016,Tiberias,36
14/09/2016,Zefat,28
15/09/2016,Afula,34
15/09/2016,Ashdod,30
15/09/2016,Beer Sheva,35
15/09/2016,Bet Shean,36
15/09/2016,Elat,38
15/09/2016,En Gedi,37
15/09/2016,Haifa,29
15/09/2016,Jerusalem,29
15/09/2016,Lod,32
15/09/2016,Mizpe Ramon,32
15/09/2016,Nazareth,29
15/09/2016,Qazrin,32
15/09/2016,Tel Aviv,30
15/09/2016,Tiberias,37
15/09/2016,Zefat,27
16/09/2016,Afula,33
16/09/2016,Ashdod,29
16/09/2016,Beer Sheva,32
16/09/2016,Bet Shean,35
16/09/2016,Elat,38
16/09/2016,En Gedi,36
16/09/2016,Haifa,28
16/09/2016,Jerusalem,27
16/09/2016,Lod,31
16/09/2016,Mizpe Ramon,30
16/09/2016,Nazareth,29
16/09/2016,Qazrin,31
16/09/2016,Tel Aviv,29
16/09/2016,Tiberias,36
16/09/2016,Zefat,27
17/09/2016,Afula,33
17/09/2016,Ashdod,30
17/09/2016,Beer Sheva,33
17/09/2016,Bet Shean,35
17/09/2016,Elat,37
17/09/2016,En Gedi,36
17/09/2016,Haifa,29
17/09/2016,Jerusalem,27
17/09/2016,Lod,31
17/09/2016,Mizpe Ramon,29
17/09/2016,Nazareth,29
17/09/2016,Qazrin,32
17/09/2016,Tel Aviv,29
17/09/2016,Tiberias,37
17/09/2016,Zefat,27
18/09/2016,Afula,34
18/09/2016,Ashdod,30
