Time,Basis date,Validity date,City,Persist. value,EC,CO,C3,OH
2,17-05-16,18-05-16,Mizpe Ramon,15,17,12,11,14
1,18-05-16,18-05-16,Nazareth,17,16,17,16,16
2,17-05-16,18-05-16,Nazareth,17,15,15,15,15
1,18-05-16,18-05-16,Qazrin,17,16,15,16,15
2,17-05-16,18-05-16,Qazrin,17,15,15,15,13
1,18-05-16,18-05-16,Tel Aviv,20,17,20,16,17
2,17-05-16,18-05-16,Tel Aviv,20,17,20,16,17
1,18-05-16,18-05-16,Tiberias,21,19,17,18,16
2,17-05-16,18-05-16,Tiberias,21,20,18,20,17
1,18-05-16,18-05-16,Zefat,13,16,15,14,18
2,17-05-16,18-05-16,Zefat,13,15,15,13,16
1,19-05-16,19-05-16,Afula,15,15,18,16,16
2,18-05-16,19-05-16,Afula,15,15,17,16,16
1,19-05-16,19-05-16,Ashdod,19,19,18,18,19
2,18-05-16,19-05-16,Ashdod,19,19,19,18,20
1,19-05-16,19-05-16,Beer Sheva,15,14,15,15,16
2,18-05-16,19-05-16,Beer Sheva,15,14,15,15,16
1,19-05-16,19-05-16,Bet Shean,17,18,19,18,19
2,18-05-16,19-05-16,Bet Shean,17,18,19,18,19
1,19-05-16,19-05-16,Elat,21,19,21,18,19
2,18-05-16,19-05-16,Elat,21,19,20,18,20
1,19-05-16,19-05-16,En Gedi,24,21,22,21,23
2,18-05-16,19-05-16,En Gedi,24,21,22,21,23
1,19-05-16,19-05-16,Haifa,18,19,19,18,19
2,18-05-16,19-05-16,Haifa,18,19,20,17,20
1,19-05-16,19-05-16,Jerusalem,13,14,14,12,14
2,18-05-16,19-05-16,Jerusalem,13,13,14,13,14
1,19-05-16,19-05-16,Lod,18,15,16,16,16
2,18-05-16,19-05-16,Lod,18,16,18,16,15
1,19-05-16,19-05-16,Mizpe Ramon,11,16,14,14,14
2,18-05-16,19-05-16,Mizpe Ramon,11,16,14,13,14
1,19-05-16,19-05-16,Nazareth,16,15,17,16,15
2,18-05-16,19-05-16,Nazareth,16,14,15,15,14
1,19-05-16,19-05-16,Qazrin,16,14,15,14,13
2,18-05-16,19-05-16,Qazrin,16,13,15,13,12
1,19-05-16,19-05-16,Tel Aviv,18,16,18,16,20
2,18-05-16,19-05-16,Tel Aviv,18,16,18,15,15
1,19-05-16,19-05-16,Tiberias,19,17,17,17,15
2,18-05-16,19-05-16,Tiberias,19,20,17,19,15
1,19-05-16,19-05-16,Zefat,12,14,15,14,14
2,18-05-16,19-05-16,Zefat,12,14,15,13,14
1,20-05-16,20-05-16,Afula,13,13,17,16,15
2,19-05-16,20-05-16,Afula,13,14,16,15,15
1,20-05-16,20-05-16,Ashdod,17,19,17,18,18
2,19-05-16,20-05-16,Ashdod,17,19,18,18,18
1,20-05-16,20-05-16,Beer Sheva,13,14,15,16,16
2,19-05-16,20-05-16,Beer Sheva,13,14,14,15,15
1,20-05-16,20-05-16,Bet Shean,16,16,19,18,18
2,19-05-16,20-05-16,Bet Shean,16,16,19,17,18
1,20-05-16,20-05-16,Elat,21,20,22,21,21
2,19-05-16,20-05-16,Elat,21,21,21,19,21
1,20-05-16,20-05-16,En Gedi,23,22,23,21,24
2,19-05-16,20-05-16,En Gedi,23,24,23,22,24
1,20-05-16,20-05-16,Haifa,17,19,17,17,19
2,19-05-16,20-05-16,Haifa,17,18,17,17,18
1,20-05-16,20-05-16,Jerusalem,13,16,18,16,16
2,19-05-16,20-05-16,Jerusalem,13,14,17,15,15
1,20-05-16,20-05-16,Lod,17,14,16,17,15
2,19-05-16,20-05-16,Lod,17,15,16,16,15
1,20-05-16,20-05-16,Mizpe Ramon,11,21,17,16,16
2,19-05-16,20-05-16,Mizpe Ramon,11,21,17,16,16
1,20-05-16,20-05-16,Nazareth,16,13,16,15,16
2,19-05-16,20-05-16,Nazareth,16,13,15,14,14
1,20-05-16,20-05-16,Qazrin,13,15,16,15,15
2,19-05-16,20-05-16,Qazrin,13,14,16,14,13
1,20-05-16,20-05-16,Tel Aviv,17,15,16,16,20
2,19-05-16,20-05-16,Tel Aviv,17,15,17,16,15
1,20-05-16,20-05-16,Tiberias,19,17,19,17,16
2,19-05-16,20-05-16,Tiberias,19,18,17,19,15
1,20-05-16,20-05-16,Zefat,12,14,16,15,15
2,19-05-16,20-05-16,Zefat,12,14,16,14,15
1,21-05-16,21-05-16,Afula,14,15,18,16,17
2,20-05-16,21-05-16,Afula,14,16,18,17,17
1,21-05-16,21-05-16,Ashdod,18,19,20,20,19
2,20-05-16,21-05-16,Ashdod,18,20,18,21,19
1,21-05-16,21-05-16,Beer Sheva,16,17,17,20,18
2,20-05-16,21-05-16,Beer Sheva,16,17,18,20,18
1,21-05-16,21-05-16,Bet Shean,17,17,21,20,21
2,20-05-16,21-05-16,Bet Shean,17,18,20,20,20
1,21-05-16,21-05-16,Elat,23,23,25,23,24
2,20-05-16,21-05-16,Elat,23,23,23,23,23
1,21-05-16,21-05-16,En Gedi,24,26,24,25,26
2,20-05-16,21-05-16,En Gedi,24,26,24,24,25
1,21-05-16,21-05-16,Haifa,16,18,19,19,19
2,20-05-16,21-05-16,Haifa,16,19,18,18,19
1,21-05-16,21-05-16,Jerusalem,15,19,21,21,20
2,20-05-16,21-05-16,Jerusalem,15,19,21,20,20
1,21-05-16,21-05-16,Lod,17,17,19,18,17
2,20-05-16,21-05-16,Lod,17,18,18,18,16
1,21-05-16,21-05-16,Mizpe Ramon,14,22,20,21,21
2,20-05-16,21-05-16,Mizpe Ramon,14,22,19,21,19
1,21-05-16,21-05-16,Nazareth,15,15,18,17,19
2,20-05-16,21-05-16,Nazareth,15,16,19,18,17
1,21-05-16,21-05-16,Qazrin,14,17,18,19,18
2,20-05-16,21-05-16,Qazrin,14,16,18,19,17
1,21-05-16,21-05-16,Tel Aviv,16,16,18,17,21
2,20-05-16,21-05-16,Tel Aviv,16,16,17,18,16
1,21-05-16,21-05-16,Tiberias,19,22,21,19,19
2,20-05-16,21-05-16,Tiberias,19,21,19,22,19
1,21-05-16,21-05-16,Zefat,14,16,18,20,19
2,20-05-16,21-05-16,Zefat,14,17,18,19,18
1,22-05-16,22-05-16,Afula,15,19,21,18,19
2,21-05-16,22-05-16,Afula,15,18,21,18,19
1,22-05-16,22-05-16,Ashdod,19,21,22,21,21
2,21-05-16,22-05-16,Ashdod,19,21,21,21,21
1,22-05-16,22-05-16,Beer Sheva,16,17,20,19,20
2,21-05-16,22-05-16,Beer Sheva,16,17,20,18,19
1,22-05-16,22-05-16,Bet Shean,16,21,23,22,23
2,21-05-16,22-05-16,Bet Shean,16,20,23,21,23
1,22-05-16,22-05-16,Elat,25,21,25,23,24
2,21-05-16,22-05-16,Elat,25,22,25,23,24
1,22-05-16,22-05-16,En Gedi,24,26,26,24,27
2,21-05-16,22-05-16,En Gedi,24,25,26,23,26
1,22-05-16,22-05-16,Haifa,17,19,21,18,21
2,21-05-16,22-05-16,Haifa,17,20,20,18,21
1,22-05-16,22-05-16,Jerusalem,19,19,18,15,19
2,21-05-16,22-05-16,Jerusalem,19,17,17,14,18
1,22-05-16,22-05-16,Lod,17,19,21,18,19
2,21-05-16,22-05-16,Lod,17,18,21,18,19
1,22-05-16,22-05-16,Mizpe Ramon,17,23,17,14,20
2,21-05-16,22-05-16,Mizpe Ramon,17,24,17,13,19
1,22-05-16,22-05-16,Nazareth,16,18,19,17,20
2,21-05-16,22-05-16,Nazareth,16,16,18,16,17
1,22-05-16,22-05-16,Qazrin,15,19,18,16,20
2,21-05-16,22-05-16,Qazrin,15,16,18,16,19
1,22-05-16,22-05-16,Tel Aviv,17,20,21,18,22
2,21-05-16,22-05-16,Tel Aviv,17,20,21,18,19
1,22-05-16,22-05-16,Tiberias,20,22,23,20,20
2,21-05-16,22-05-16,Tiberias,20,21,23,20,20
1,22-05-16,22-05-16,Zefat,18,18,19,15,19
2,21-05-16,22-05-16,Zefat,18,16,19,13,20
1,23-05-16,23-05-16,Afula,18,16,18,20,17
2,22-05-16,23-05-16,Afula,18,16,18,19,17
1,23-05-16,23-05-16,Ashdod,22,20,21,23,20
2,22-05-16,23-05-16,Ashdod,22,21,21,22,20
1,23-05-16,23-05-16,Beer Sheva,18,16,19,18,18
2,22-05-16,23-05-16,Beer Sheva,18,16,19,18,18
1,23-05-16,23-05-16,Bet Shean,22,18,20,22,20
2,22-05-16,23-05-16,Bet Shean,22,18,21,22,20
1,23-05-16,23-05-16,Elat,25,20,22,20,20
2,22-05-16,23-05-16,Elat,25,20,22,20,20
1,23-05-16,23-05-16,En Gedi,26,23,23,22,23
2,22-05-16,23-05-16,En Gedi,26,23,23,21,23
1,23-05-16,23-05-16,Haifa,19,18,20,20,19
2,22-05-16,23-05-16,Haifa,19,18,20,19,19
1,23-05-16,23-05-16,Jerusalem,14,16,16,14,15
2,22-05-16,23-05-16,Jerusalem,14,15,15,14,14
1,23-05-16,23-05-16,Lod,20,16,19,20,18
2,22-05-16,23-05-16,Lod,20,16,20,19,18
1,23-05-16,23-05-16,Mizpe Ramon,14,15,14,13,15
2,22-05-16,23-05-16,Mizpe Ramon,14,15,15,12,15
1,23-05-16,23-05-16,Nazareth,17,15,17,18,16
2,22-05-16,23-05-16,Nazareth,17,15,16,18,15
1,23-05-16,23-05-16,Qazrin,18,16,16,17,15
2,22-05-16,23-05-16,Qazrin,18,15,17,16,14
1,23-05-16,23-05-16,Tel Aviv,21,19,21,21,18
2,22-05-16,23-05-16,Tel Aviv,21,20,21,20,18
1,23-05-16,23-05-16,Tiberias,22,19,21,23,16
2,22-05-16,23-05-16,Tiberias,22,19,20,21,16
1,23-05-16,23-05-16,Zefat,13,15,16,15,16
2,22-05-16,23-05-16,Zefat,13,15,16,14,16
1,24-05-16,24-05-16,Afula,18,17,18,18,18
2,23-05-16,24-05-16,Afula,18,16,17,16,17
1,24-05-16,24-05-16,Ashdod,22,21,22,19,21
2,23-05-16,24-05-16,Ashdod,22,21,20,21,21
1,24-05-16,24-05-16,Beer Sheva,17,16,19,17,18
2,23-05-16,24-05-16,Beer Sheva,17,16,16,16,18
1,24-05-16,24-05-16,Bet Shean,19,18,21,21,21
2,23-05-16,24-05-16,Bet Shean,19,17,19,19,21
1,24-05-16,24-05-16,Elat,23,19,21,19,21
2,23-05-16,24-05-16,Elat,23,19,21,20,21
1,24-05-16,24-05-16,En Gedi,25,22,23,22,23
2,23-05-16,24-05-16,En Gedi,25,23,23,22,23
1,24-05-16,24-05-16,Haifa,17,19,19,18,20
2,23-05-16,24-05-16,Haifa,17,17,19,18,20
1,24-05-16,24-05-16,Jerusalem,13,15,15,13,15
2,23-05-16,24-05-16,Jerusalem,13,13,14,13,15
1,24-05-16,24-05-16,Lod,19,17,20,17,19
2,23-05-16,24-05-16,Lod,19,17,18,17,18
1,24-05-16,24-05-16,Mizpe Ramon,14,16,13,12,14
2,23-05-16,24-05-16,Mizpe Ramon,14,16,13,12,14
1,24-05-16,24-05-16,Nazareth,16,16,17,17,16
2,23-05-16,24-05-16,Nazareth,16,16,15,17,16
1,24-05-16,24-05-16,Qazrin,15,17,17,16,15
2,23-05-16,24-05-16,Qazrin,15,16,15,15,17
1,24-05-16,24-05-16,Tel Aviv,20,18,21,16,21
2,23-05-16,24-05-16,Tel Aviv,20,18,19,17,18
1,24-05-16,24-05-16,Tiberias,19,20,20,21,16
2,23-05-16,24-05-16,Tiberias,19,20,20,20,16
1,24-05-16,24-05-16,Zefat,12,15,15,15,15
2,23-05-16,24-05-16,Zefat,12,15,16,13,15
1,25-05-16,25-05-16,Afula,14,16,18,17,17
2,24-05-16,25-05-16,Afula,14,16,19,17,17
1,25-05-16,25-05-16,Ashdod,21,21,21,21,19
2,24-05-16,25-05-16,Ashdod,21,21,21,20,19
1,25-05-16,25-05-16,Beer Sheva,16,18,21,20,18
2,24-05-16,25-05-16,Beer Sheva,16,17,19,20,18
1,25-05-16,25-05-16,Bet Shean,17,19,20,19,20
2,24-05-16,25-05-16,Bet Shean,17,18,20,19,20
1,25-05-16,25-05-16,Elat,21,23,23,21,23
2,24-05-16,25-05-16,Elat,21,23,23,21,23
1,25-05-16,25-05-16,En Gedi,23,26,24,24,24
2,24-05-16,25-05-16,En Gedi,23,26,25,23,24
1,25-05-16,25-05-16,Haifa,17,18,19,19,19
2,24-05-16,25-05-16,Haifa,17,18,19,19,20
1,25-05-16,25-05-16,Jerusalem,14,17,19,17,18
2,24-05-16,25-05-16,Jerusalem,14,16,19,18,18
1,25-05-16,25-05-16,Lod,19,18,21,19,19
2,24-05-16,25-05-16,Lod,19,18,21,19,20
1,25-05-16,25-05-16,Mizpe Ramon,11,20,19,19,19
2,24-05-16,25-05-16,Mizpe Ramon,11,20,18,19,19
1,25-05-16,25-05-16,Nazareth,16,17,18,16,17
2,24-05-16,25-05-16,Nazareth,16,17,17,16,17
1,25-05-16,25-05-16,Qazrin,15,17,17,17,16
2,24-05-16,25-05-16,Qazrin,15,15,17,16,15
1,25-05-16,25-05-16,Tel Aviv,20,17,19,18,19
2,24-05-16,25-05-16,Tel Aviv,20,17,19,17,20
1,25-05-16,25-05-16,Tiberias,20,20,20,21,17
2,24-05-16,25-05-16,Tiberias,20,20,20,21,17
1,25-05-16,25-05-16,Zefat,12,16,16,16,16
2,24-05-16,25-05-16,Zefat,12,16,16,16,17
1,26-05-16,26-05-16,Afula,14,18,17,17,17
2,25-05-16,26-05-16,Afula,14,17,17,17,17
1,26-05-16,26-05-16,Ashdod,21,21,21,20,20
2,25-05-16,26-05-16,Ashdod,21,21,21,19,20
1,26-05-16,26-05-16,Beer Sheva,16,17,18,17,17
2,25-05-16,26-05-16,Beer Sheva,16,16,18,16,17
1,26-05-16,26-05-16,Bet Shean,16,19,20,20,20
2,25-05-16,26-05-16,Bet Shean,16,19,20,19,21
1,26-05-16,26-05-16,Elat,23,20,23,21,21
2,25-05-16,26-05-16,Elat,23,20,22,21,21
1,26-05-16,26-05-16,En Gedi,23,24,24,23,23
2,25-05-16,26-05-16,En Gedi,23,24,24,22,23
1,26-05-16,26-05-16,Haifa,18,18,18,18,19
2,25-05-16,26-05-16,Haifa,18,18,18,18,19
1,26-05-16,26-05-16,Jerusalem,17,13,15,12,14
2,25-05-16,26-05-16,Jerusalem,17,15,14,13,14
1,26-05-16,26-05-16,Lod,18,17,20,18,18
2,25-05-16,26-05-16,Lod,18,17,20,18,18
1,26-05-16,26-05-16,Mizpe Ramon,17,19,14,12,15
2,25-05-16,26-05-16,Mizpe Ramon,17,19,13,12,15
1,26-05-16,26-05-16,Nazareth,17,17,15,16,15
2,25-05-16,26-05-16,Nazareth,17,17,14,15,15
1,26-05-16,26-05-16,Qazrin,14,16,17,15,16
2,25-05-16,26-05-16,Qazrin,14,16,17,14,13
1,26-05-16,26-05-16,Tel Aviv,20,18,20,17,20
2,25-05-16,26-05-16,Tel Aviv,20,19,21,17,18
1,26-05-16,26-05-16,Tiberias,19,19,20,18,15
2,25-05-16,26-05-16,Tiberias,19,21,20,20,15
1,26-05-16,26-05-16,Zefat,14,15,15,13,16
2,25-05-16,26-05-16,Zefat,14,16,15,13,16
1,27-05-16,27-05-16,Afula,15,17,18,18,18
2,26-05-16,27-05-16,Afula,15,17,18,18,17
1,27-05-16,27-05-16,Ashdod,20,21,21,20,20
2,26-05-16,27-05-16,Ashdod,20,21,21,20,20
1,27-05-16,27-05-16,Beer Sheva,16,17,19,16,19
2,26-05-16,27-05-16,Beer Sheva,16,17,18,16,18
1,27-05-16,27-05-16,Bet Shean,17,18,21,21,20
2,26-05-16,27-05-16,Bet Shean,17,18,20,21,20
1,27-05-16,27-05-16,Elat,23,19,22,20,20
2,26-05-16,27-05-16,Elat,23,17,21,20,21
1,27-05-16,27-05-16,En Gedi,25,23,22,21,23
2,26-05-16,27-05-16,En Gedi,25,23,22,21,23
1,27-05-16,27-05-16,Haifa,18,18,19,18,20
2,26-05-16,27-05-16,Haifa,18,18,19,19,20
1,27-05-16,27-05-16,Jerusalem,13,14,15,13,15
2,26-05-16,27-05-16,Jerusalem,13,16,14,14,15
1,27-05-16,27-05-16,Lod,19,17,19,18,18
2,26-05-16,27-05-16,Lod,19,17,18,19,18
1,27-05-16,27-05-16,Mizpe Ramon,13,16,14,12,15
2,26-05-16,27-05-16,Mizpe Ramon,13,16,14,12,14
1,27-05-16,27-05-16,Nazareth,16,17,16,17,16
2,26-05-16,27-05-16,Nazareth,16,17,16,17,15
1,27-05-16,27-05-16,Qazrin,15,16,17,17,16
2,26-05-16,27-05-16,Qazrin,15,16,17,16,14
1,27-05-16,27-05-16,Tel Aviv,19,20,20,18,20
2,26-05-16,27-05-16,Tel Aviv,19,20,20,19,18
1,27-05-16,27-05-16,Tiberias,19,19,20,19,16
2,26-05-16,27-05-16,Tiberias,19,20,20,21,16
1,27-05-16,27-05-16,Zefat,11,15,16,13,16
2,26-05-16,27-05-16,Zefat,11,16,16,13,16
1,28-05-16,28-05-16,Afula,17,16,18,18,17
2,27-05-16,28-05-16,Afula,17,15,18,17,18
1,28-05-16,28-05-16,Ashdod,22,20,21,19,21
2,27-05-16,28-05-16,Ashdod,22,20,21,18,20
1,28-05-16,28-05-16,Beer Sheva,18,17,18,15,18
2,27-05-16,28-05-16,Beer Sheva,18,16,18,16,17
1,28-05-16,28-05-16,Bet Shean,19,18,19,20,20
2,27-05-16,28-05-16,Bet Shean,19,19,19,19,21
1,28-05-16,28-05-16,Elat,21,20,22,20,21
2,27-05-16,28-05-16,Elat,21,17,22,20,21
1,28-05-16,28-05-16,En Gedi,24,22,23,21,23
2,27-05-16,28-05-16,En Gedi,24,22,23,21,23
1,28-05-16,28-05-16,Haifa,18,16,18,18,19
2,27-05-16,28-05-16,Haifa,18,16,18,18,19
1,28-05-16,28-05-16,Jerusalem,14,14,15,12,14
2,27-05-16,28-05-16,Jerusalem,14,15,15,13,14
1,28-05-16,28-05-16,Lod,19,17,19,16,18
2,27-05-16,28-05-16,Lod,19,17,19,17,18
1,28-05-16,28-05-16,Mizpe Ramon,13,16,15,12,15
2,27-05-16,28-05-16,Mizpe Ramon,13,15,14,12,14
1,28-05-16,28-05-16,Nazareth,17,16,16,17,15
2,27-05-16,28-05-16,Nazareth,17,15,16,16,15
1,28-05-16,28-05-16,Qazrin,17,15,16,16,15
2,27-05-16,28-05-16,Qazrin,17,16,16,15,16
1,28-05-16,28-05-16,Tel Aviv,20,18,20,16,21
2,27-05-16,28-05-16,Tel Aviv,20,17,20,16,20
1,28-05-16,28-05-16,Tiberias,21,18,19,19,16
2,27-05-16,28-05-16,Tiberias,21,20,20,20,16
1,28-05-16,28-05-16,Zefat,13,14,16,14,15
2,27-05-16,28-05-16,Zefat,13,14,16,13,16
1,29-05-16,29-05-16,Afula,19,15,16,16,16
2,28-05-16,29-05-16,Afula,19,16,17,16,16
1,29-05-16,29-05-16,Ashdod,20,19,18,19,19
2,28-05-16,29-05-16,Ashdod,20,19,20,20,19
1,29-05-16,29-05-16,Beer Sheva,17,13,16,17,16
2,28-05-16,29-05-16,Beer Sheva,17,13,16,16,16
1,29-05-16,29-05-16,Bet Shean,21,17,19,19,20
2,28-05-16,29-05-16,Bet Shean,21,18,20,18,19
1,29-05-16,29-05-16,Elat,22,20,22,21,21
2,28-05-16,29-05-16,Elat,22,17,22,21,21
1,29-05-16,29-05-16,En Gedi,24,24,24,23,24
2,28-05-16,29-05-16,En Gedi,24,24,24,22,24
1,29-05-16,29-05-16,Haifa,19,16,17,17,19
2,28-05-16,29-05-16,Haifa,19,16,18,18,19
1,29-05-16,29-05-16,Jerusalem,14,12,17,14,17
2,28-05-16,29-05-16,Jerusalem,14,12,16,14,15
1,29-05-16,29-05-16,Lod,19,15,17,17,16
2,28-05-16,29-05-16,Lod,19,15,17,17,16
1,29-05-16,29-05-16,Mizpe Ramon,13,17,16,15,16
2,28-05-16,29-05-16,Mizpe Ramon,13,17,15,14,16
1,29-05-16,29-05-16,Nazareth,17,15,16,18,15
2,28-05-16,29-05-16,Nazareth,17,15,16,17,15
1,29-05-16,29-05-16,Qazrin,17,14,17,15,15
2,28-05-16,29-05-16,Qazrin,17,14,16,14,15
1,29-05-16,29-05-16,Tel Aviv,19,16,17,17,19
2,28-05-16,29-05-16,Tel Aviv,19,16,18,17,19
1,29-05-16,29-05-16,Tiberias,20,18,18,17,17
2,28-05-16,29-05-16,Tiberias,20,20,20,19,17
1,29-05-16,29-05-16,Zefat,13,14,17,15,15
2,28-05-16,29-05-16,Zefat,13,15,17,14,15
1,30-05-16,30-05-16,Afula,14,16,18,17,17
2,29-05-16,30-05-16,Afula,14,16,18,17,17
1,30-05-16,30-05-16,Ashdod,19,19,21,20,21
2,29-05-16,30-05-16,Ashdod,19,20,19,20,19
1,30-05-16,30-05-16,Beer Sheva,14,15,18,18,17
2,29-05-16,30-05-16,Beer Sheva,14,16,17,18,17
1,30-05-16,30-05-16,Bet Shean,17,18,21,18,20
2,29-05-16,30-05-16,Bet Shean,17,18,20,18,20
1,30-05-16,30-05-16,Elat,22,21,23,22,23
2,29-05-16,30-05-16,Elat,22,18,23,21,23
1,30-05-16,30-05-16,En Gedi,24,25,25,24,24
2,29-05-16,30-05-16,En Gedi,24,25,25,23,24
1,30-05-16,30-05-16,Haifa,17,19,18,18,19
2,29-05-16,30-05-16,Haifa,17,16,18,18,18
1,30-05-16,30-05-16,Jerusalem,15,16,19,18,16
2,29-05-16,30-05-16,Jerusalem,15,14,19,18,17
1,30-05-16,30-05-16,Lod,18,15,19,18,17
2,29-05-16,30-05-16,Lod,18,16,19,18,18
1,30-05-16,30-05-16,Mizpe Ramon,13,21,18,18,17
2,29-05-16,30-05-16,Mizpe Ramon,13,21,18,18,17
1,30-05-16,30-05-16,Nazareth,16,17,18,18,16
2,29-05-16,30-05-16,Nazareth,16,15,19,16,16
1,30-05-16,30-05-16,Qazrin,13,14,18,16,16
2,29-05-16,30-05-16,Qazrin,13,15,18,17,16
1,30-05-16,30-05-16,Tel Aviv,17,15,18,17,20
2,29-05-16,30-05-16,Tel Aviv,17,15,18,17,19
1,30-05-16,30-05-16,Tiberias,19,20,21,18,18
2,29-05-16,30-05-16,Tiberias,19,20,21,20,18
1,30-05-16,30-05-16,Zefat,13,16,18,17,16
2,29-05-16,30-05-16,Zefat,13,16,19,17,16
1,31-05-16,31-05-16,Afula,16,17,20,19,19
2,30-05-16,31-05-16,Afula,16,17,20,19,19
1,31-05-16,31-05-16,Ashdod,19,21,20,21,22
2,30-05-16,31-05-16,Ashdod,19,20,21,21,20
1,31-05-16,31-05-16,Beer Sheva,14,18,20,21,19
2,30-05-16,31-05-16,Beer Sheva,14,19,21,20,19
1,31-05-16,31-05-16,Bet Shean,18,20,23,21,23
2,30-05-16,31-05-16,Bet Shean,18,19,23,21,22
1,31-05-16,31-05-16,Elat,23,24,26,22,26
2,30-05-16,31-05-16,Elat,23,21,26,22,26
1,31-05-16,31-05-16,En Gedi,25,28,27,27,26
2,30-05-16,31-05-16,En Gedi,25,28,27,25,26
1,31-05-16,31-05-16,Haifa,18,17,20,20,20
2,30-05-16,31-05-16,Haifa,18,17,20,20,20
1,31-05-16,31-05-16,Jerusalem,17,17,22,21,21
2,30-05-16,31-05-16,Jerusalem,17,20,22,22,21
1,31-05-16,31-05-16,Lod,18,19,21,21,21
2,30-05-16,31-05-16,Lod,18,19,21,21,21
1,31-05-16,31-05-16,Mizpe Ramon,16,24,22,22,21
2,30-05-16,31-05-16,Mizpe Ramon,16,24,21,21,22
1,31-05-16,31-05-16,Nazareth,17,17,21,19,20
2,30-05-16,31-05-16,Nazareth,17,17,21,19,20
1,31-05-16,31-05-16,Qazrin,14,18,20,18,19
2,30-05-16,31-05-16,Qazrin,14,19,19,19,19
1,31-05-16,31-05-16,Tel Aviv,17,17,20,19,21
2,30-05-16,31-05-16,Tel Aviv,17,17,20,19,20
1,31-05-16,31-05-16,Tiberias,20,22,22,20,20
2,30-05-16,31-05-16,Tiberias,20,22,22,21,20
1,31-05-16,31-05-16,Zefat,16,18,20,20,19
2,30-05-16,31-05-16,Zefat,16,18,21,20,19
1,01-06-16,01-06-16,Afula,15,18,21,19,20
2,31-05-16,01-06-16,Afula,15,17,21,19,19
1,01-06-16,01-06-16,Ashdod,20,21,22,21,21
2,31-05-16,01-06-16,Ashdod,20,21,22,21.33,21
1,01-06-16,01-06-16,Beer Sheva,18,17,21,20,21
2,31-05-16,01-06-16,Beer Sheva,18,18,21,20,21
1,01-06-16,01-06-16,Bet Shean,18,20,24,21,24
2,31-05-16,01-06-16,Bet Shean,18,19,24,22.33,24
1,01-06-16,01-06-16,Elat,26,25,29,25,28
2,31-05-16,01-06-16,Elat,26,25,29,27.33,28
1,01-06-16,01-06-16,En Gedi,26,27,27,26,28
2,31-05-16,01-06-16,En Gedi,26,28,27,27.33,27
1,01-06-16,01-06-16,Haifa,19,18,20,20,21
2,31-05-16,01-06-16,Haifa,19,21,20,20.67,21
1,01-06-16,01-06-16,Jerusalem,21,19,22,17,22
2,31-05-16,01-06-16,Jerusalem,21,19,21,20.33,21
1,01-06-16,01-06-16,Lod,18,18,21,20,21
2,31-05-16,01-06-16,Lod,18,19,20,19,18
1,01-06-16,01-06-16,Mizpe Ramon,19,25,23,20,25
2,31-05-16,01-06-16,Mizpe Ramon,19,26,23,24.33,24
1,01-06-16,01-06-16,Nazareth,19,17,21,18,19
2,31-05-16,01-06-16,Nazareth,19,17,21,19.67,21
1,01-06-16,01-06-16,Qazrin,17,18,21,16,20
2,31-05-16,01-06-16,Qazrin,17,16,21,18.67,19
1,01-06-16,01-06-16,Tel Aviv,19,17,20,18,22
2,31-05-16,01-06-16,Tel Aviv,19,16,20,19,21
1,01-06-16,01-06-16,Tiberias,21,22,22,19,22
2,31-05-16,01-06-16,Tiberias,21,22,22,21.67,21
1,01-06-16,01-06-16,Zefat,20,18,21,18,20
2,31-05-16,01-06-16,Zefat,20,18,22,19.67,19
1,02-06-16,02-06-16,Afula,14,18,20,19.33,20
2,01-06-16,02-06-16,Afula,14,17,21,20,20
1,02-06-16,02-06-16,Ashdod,20,21,22,21.33,21
2,01-06-16,02-06-16,Ashdod,20,21,21,21,21
1,02-06-16,02-06-16,Beer Sheva,17,20,21,20.67,21
2,01-06-16,02-06-16,Beer Sheva,17,19,21,22,21
1,02-06-16,02-06-16,Bet Shean,18,20,24,22.67,24
2,01-06-16,02-06-16,Bet Shean,18,20,24,21,24
1,02-06-16,02-06-16,Elat,26,26,26,26.33,27
2,01-06-16,02-06-16,Elat,26,24,27,25,28
1,02-06-16,02-06-16,En Gedi,27,28,27,27.67,28
2,01-06-16,02-06-16,En Gedi,27,28,27,27,28
1,02-06-16,02-06-16,Haifa,19,17,20,19,20
2,01-06-16,02-06-16,Haifa,19,20,21,20,21
1,02-06-16,02-06-16,Jerusalem,19,20,22,21.67,23
2,01-06-16,02-06-16,Jerusalem,19,21,23,23,22
1,02-06-16,02-06-16,Lod,19,21,21,20.33,19
2,01-06-16,02-06-16,Lod,19,21,22,22,19
1,02-06-16,02-06-16,Mizpe Ramon,20,26,22,24,24
2,01-06-16,02-06-16,Mizpe Ramon,20,26,24,23,24
1,02-06-16,02-06-16,Nazareth,19,18,21,19.67,20
2,01-06-16,02-06-16,Nazareth,19,18,21,19,20
1,02-06-16,02-06-16,Qazrin,16,19,21,20.33,21
2,01-06-16,02-06-16,Qazrin,16,18,21,19,20
1,02-06-16,02-06-16,Tel Aviv,19,17,21,19.67,21
2,01-06-16,02-06-16,Tel Aviv,19,18,21,20,22
1,02-06-16,02-06-16,Tiberias,21,23,22,22.67,23
2,01-06-16,02-06-16,Tiberias,21,22,22,23,23
1,02-06-16,02-06-16,Zefat,19,19,21,20.33,21
2,01-06-16,02-06-16,Zefat,19,19,21,22,22
